"isn_seq";"ano";"cod_acao";"titulo";"dt_carga"
"9907";"2014";"10730";"IMPLANTACAO DOS PLANOS DE INTERVENCAO  DA ORLA MARITIMA";"2014-07-28"
"9908";"2014";"10731";"Apoio ao Desenvolvimento das Culturas Agroindustriais";"2014-07-28"
"9909";"2014";"10740";"IMPLEMENTACAO DE PEQUENOS SISTEMAS  SIMPLIFICADOS DE ABASTECIMENTO DAGUA EM COM";"2014-07-28"
"9910";"2014";"10748";"Apoio ao Desenvolvimento das Áreas Irrigadas, Perimetros P?blicos e Vazantes";"2014-07-28"
"9911";"2014";"10750";"Apoio À Implantação de Habitação Rural nos Assentamentos";"2014-07-28"
"9912";"2014";"10752";"Melhoria da Infra-Estrutura da Seduc/Crede";"2014-07-28"
"9913";"2014";"10758";"Recadastramento de Inativos";"2014-07-28"
"9914";"2014";"10760";"IMPLANTACAO DE PLANOS PARTICIPATIVOS MUNICIPAIS - PPMS";"2014-07-28"
"9915";"2014";"10764";"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO NO AMBITO DO Pnage";"2014-07-28"
"9916";"2014";"10794";"DESAPROPRIACAO, CONSTRUCAO E SUPERVISAO DA BARRAGEM GAMeleira  em Itapipoca";"2014-07-28"
"9917";"2014";"10798";"DESAPROPRIACAO,CONSTRUCAO E SUPERVISAO DA BARRAGEM UMARi em Madalena";"2014-07-28"
"9918";"2014";"10802";"APOIO, REALIZACAO E PARTICIPACAO EM EVENTOS CULTURAIS Regionais, Nacionais e In";"2014-07-28"
"9919";"2014";"10809";"CONSTRUCAO DE HABITACOES DE INTERESSE SOCIAL COM RECURSos do Estado";"2014-07-28"
"9920";"2014";"10819";"DESENVOLVIMENTO E INTEGRACAO REGIONAL";"2014-07-28"
"9921";"2014";"10823";"APOIO A MUNICIPIOS, ENTIDADES PUBLICAS E ORGANIZAçOES CIVIS NA IMPLANTACAO DE O";"2014-07-28"
"9922";"2014";"10827";"CONSTRUCAO E SUPERVISAO DA ADUTORA DE MADALENA / LAGOA DO MATO /S J MACAOCA";"2014-07-28"
"9923";"2014";"10839";"REFORCO A ESTRUTURACAO FISICA E TECNOLOGICA DA ATENCAO PRIMARIA A SAUDE";"2014-07-28"
"9924";"2014";"10843";"ESTUDOS,PROJETO EXECUTIVO E CONSTRUCAO DO EIXO DE INTEGRACAO DA IBIAPABA (LONTR";"2014-07-28"
"9925";"2014";"10849";"CONSTRUCAO E EQUIPAMENTO DO NOVO PREDIO SEDE DO TCM (CAmbeba)";"2014-07-28"
"9926";"2014";"10850";"Atendimento Às Necessidades Básicas de Sa?de para o Interno e Egresso";"2014-07-28"
"9927";"2014";"10856";"ADEQUACAO, MELHORIA E REFORMA DAS INSTALACOES DA ETICE";"2014-07-28"
"9928";"2014";"10857";"EXPANSAO DA INFRA-ESTRUTURA E AQUISICAO DE EQUIPAMENTOS PARA ATENDIMENTO AS UNI";"2014-07-28"
"9929";"2014";"10874";"MODERNIZACAO AMPLIACAO E REAPARELHAMENTO DA INFRA-ESTRUTURA DA ASSEMBLEIA LEGIS";"2014-07-28"
"9930";"2014";"10901";"CONSTRUCAO DE HABITACOES DE INTERESSE SOCIAL COM APOIO Financeiro do Programa P";"2014-07-28"
"9931";"2014";"10926";"Financiamento de Subprojetos Produtivos e Sociais";"2014-07-28"
"9932";"2014";"10941";"IMPLANTACAO DA TRANSNORDESTINA";"2014-07-28"
"9933";"2014";"10942";"IMPLANTACAO DO TREM DE PASSAGEIROS DO CARIRI";"2014-07-28"
"9934";"2014";"10955";"FORTALECIMENTO DA INFRA-ESTRUTURA DE SUPORTE AS ACOES HIDROMETEOROLOGICAS E AMB";"2014-07-28"
"9935";"2014";"10956";"IMPLANTACAO DE ATENDIMENTO JURIDICO NAS COMARCAS DA CAPital e do Interior do Es";"2014-07-28"
"9936";"2014";"10964";"INVESTIMENTOS EM INOVACOES E APOIO AO SETOR PRIVADO NA REGIAO DO CARIRI CENTRAL";"2014-07-28"
"9937";"2014";"10965";"INVESTIMENTOS EM INFRA-ESTRUTURA FISICA NA REGIAO DO CAriri Central (Componente";"2014-07-28"
"9938";"2014";"10980";"Capacitação de Servidores P?blicos - Formação Continuada, Qualificação e Requal";"2014-07-28"
"9939";"2014";"10984";"ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DE AREAS Administrativas";"2014-07-28"
"9940";"2014";"10992";"ESTRUTURACAO E EXPANSAO DA REDE DO LABORATORIOS DE SAUDE PUBLICA E HOSPITAIS SE";"2014-07-28"
"9941";"2014";"10993";"ESTRUTURACAO DO CENTRO DE SERVICO DE VERIFICACAO DE OBIto.";"2014-07-28"
"9942";"2014";"10994";"ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DE AREAS ADMINISTRATIVAS NA VIGILA";"2014-07-28"
"9943";"2014";"11069";"DESAPROPRIACAO,CONSTRUCAO E SUPERVISAO DA BARRAGEM DAS Amarelas - Beberibe";"2014-07-28"
"9944";"2014";"11096";"CONSTRUCAO E RECUPERACAO DE ADUTORAS";"2014-07-28"
"9945";"2014";"11130";"MODERNIZACAO E AMPLIACAO DE INFRA-ESTRUTURA FISICA, EQUipamentos e Materiais";"2014-07-28"
"9946";"2014";"11229";"IMPLANTACAO DE INFRAESTRUTURA DE TI-SESPORTE";"2014-07-28"
"9947";"2014";"11237";"Padronização de Mobiliário e Aquisição de Equipamentos e Material Permanente pa";"2014-07-28"
"9948";"2014";"11297";"CONCESSAO DE SUBVENCOES SOCIAIS";"2014-07-28"
"9949";"2014";"11490";"CONSTRUCAO DE RODOVIAS ESTADUAIS";"2014-07-28"
"9950";"2014";"11493";"RESTAURACAO E MELHORAMENTO DE RODOVIAS ESTADUAIS";"2014-07-28"
"9951";"2014";"11506";"IMPLANTACAO DE INFRA-ESTRUTURA VIARIA PARA O EMPREENDIMENTO TURISTICO  AQUIRAZ ";"2014-07-28"
"9952";"2014";"11521";"CONSTRUCAO, EQUIPAGEM E INSTALACAO DO CENTRO DE MULTIUSo";"2014-07-28"
"9953";"2014";"11603";"REVITALIZACAO DO PARQUE DO RIO COCO";"2014-07-28"
"9954";"2014";"11614";"RECUPERACAO E AMPLIACAO DO SISTEMA METRO-FERROVIARIO";"2014-07-28"
"9955";"2014";"11615";"ELABORACAO DE ESTUDOS,PLANOS, PROJETOS E CONSULTORIA TEcnica";"2014-07-28"
"9956";"2014";"11616";"AMPLIACAO DA SEDE DO TCE - ANEXO II";"2014-07-28"
"9957";"2014";"11621";"APOIO AS ATIVIDADES DA ACAO FUNDIARIA NO ESTADO CEARA";"2014-07-28"
"9958";"2014";"11656";"Melhoria da Eficiência e Eficácia da Administração Tributária - Componente 2";"2014-07-28"
"9959";"2014";"11657";"MODERNIZACAO DA CAPACIDADE INSTITUCIONAL DO TCM";"2014-07-28"
"9960";"2014";"11672";"Aperfeiçoamento dos Mecanismos de Transparência e Comunicação Com a Sociedade -";"2014-07-28"
"9961";"2014";"11686";"Modernização da Gestão e Aperfeiçoamento dos Serviços de Tecnologia da Informaç";"2014-07-28"
"9962";"2014";"11693";"Fortalecimento da Gestão do Conhecimento - Componente 4";"2014-07-28"
"9963";"2014";"11698";"Adequação da Infra-Estrutura Tecnológica";"2014-07-28"
"9964";"2014";"11707";"IMPLANTACAO DE ACOES DE QUALIDADE DE VIDA";"2014-07-28"
"9965";"2014";"11713";"FORTALECIMENTO DA EDUCACAO PROFISSIONAL PARA O SUS";"2014-07-28"
"9966";"2014";"11719";"IMPLANTACAO E REESTRUTURACAO DAS UNIDADES NO AMBITO  DOPROGRAMA PROTECAO SOCIAL";"2014-07-28"
"9967";"2014";"11720";"IMPLANTACAO E REESTRUTURACAO DAS UNIDADES NO AMBITO  DOPROGRAMA PROTECAO SOCIAL";"2014-07-28"
"9968";"2014";"11721";"ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DE AREAS ADMINISTRATIVAS NA VIGILA";"2014-07-28"
"9969";"2014";"11722";"REFORCO A ESTRUTURACAO, ADEQUACAO, FISICA E TECNOLOGICA DA ATENCAO NOS NIVEIS S";"2014-07-28"
"9970";"2014";"11724";"IMPLANTACAO E REESTRUTURACAO DAS UNIDADES NO AMBITO  DOPROGRAMA DESENVOLVENDO O";"2014-07-28"
"9971";"2014";"11730";"Contrato em Regime de Co-Gestão para Melhoria dos Processos Fazendários";"2014-07-28"
"9972";"2014";"11731";"Renovação da Frota de Veículos";"2014-07-28"
"9973";"2014";"11732";"DESENVOLVIMENTO DO ENSINO MEDIO INTEGRADO A EDUCACAO PRofissional";"2014-07-28"
"9974";"2014";"11733";"EXPANSAO E MELHORIA DA INFRA-ESTRUTURA DAS ESCOLAS DE ENSINO MEDIO INTEGRADO A ";"2014-07-28"
"9975";"2014";"11735";"DESAPROPRIACOES, LICENçAS AMBIENTAIS E DESPESAS AFINS PARA IMPLANTACAO DO COMPL";"2014-07-28"
"9976";"2014";"11737";"MELHORIA DA INFRA-ESTRUTURA DAS UNIDADES DO ENSINO MEDIo";"2014-07-28"
"9977";"2014";"11739";"CAPACITAçãO DE SERVIDORES P?BLICOS - FORMAçãO CONTINUADA, QUALIFICAçãO E REQUAL";"2014-07-28"
"9978";"2014";"11740";"EXPANSAO DA INFRA-ESTRUTURA DAS ESCOLAS MUNICIPAIS E AQUISICAO DE EQUIPAMENTOS";"2014-07-28"
"9979";"2014";"11743";"Construção e Equipamento dos Centros de Educação Infantil - CEI";"2014-07-28"
"9980";"2014";"11744";"Apoio aos Municípios no Desenvolvimento e Gestão das Políticas e Ações dos Cent";"2014-07-28"
"9981";"2014";"11745";"MODERNIZAçãO DA FROTA DE VEíCULOS DA PERíCIA FORENSE";"2014-07-28"
"9982";"2014";"11748";"REFORCO A ESTRUTURACAO,AADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE ACARAU";"2014-07-28"
"9983";"2014";"11749";"REFORçO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE TAUA";"2014-07-28"
"9984";"2014";"11750";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE RUSSAS";"2014-07-28"
"9985";"2014";"11751";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE PACAJU";"2014-07-28"
"9986";"2014";"11752";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE LIMOEI";"2014-07-28"
"9987";"2014";"11753";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE ICO";"2014-07-28"
"9988";"2014";"11754";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE CANIND";"2014-07-28"
"9989";"2014";"11755";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE BREJO ";"2014-07-28"
"9990";"2014";"11756";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE BATURI";"2014-07-28"
"9991";"2014";"11757";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE ARACAT";"2014-07-28"
"9992";"2014";"11758";"REFORCO A ESTRUTURACAO, ADEQUACAO FISICA E TECNOLOGICA DA POLICLINICA DE CAMOCI";"2014-07-28"
"9993";"2014";"11765";"CONTRUCAO DO HOSPITAL REGIONAL DO CARIRI";"2014-07-28"
"9994";"2014";"11767";"ACOES DE FORTALECIMENTO INSTITUCIONAL";"2014-07-28"
"9995";"2014";"11773";"CONSTRUCAO DE HABITACOES DE INTERESSE SOCIAL PAC MARANGuapinho";"2014-07-28"
"9996";"2014";"11774";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO-ICO";"2014-07-28"
"9997";"2014";"11775";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE IGUATU";"2014-07-28"
"9998";"2014";"11776";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE CAMPOS SAles";"2014-07-28"
"9999";"2014";"11777";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE BARBALHA";"2014-07-28"
"10000";"2014";"11778";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE MARACANAU";"2014-07-28"
"10001";"2014";"11779";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO-BREJ";"2014-07-28"
"10002";"2014";"11780";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - LI";"2014-07-28"
"10003";"2014";"11781";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - QU";"2014-07-28"
"10004";"2014";"11782";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - CA";"2014-07-28"
"10005";"2014";"11783";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE QUIXADA";"2014-07-28"
"10006";"2014";"11784";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE CRATEUS";"2014-07-28"
"10007";"2014";"11785";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - CR";"2014-07-28"
"10008";"2014";"11786";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE SOBRAL";"2014-07-28"
"10009";"2014";"11787";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE TIANGUA";"2014-07-28"
"10154";"2014";"13867";"Implantação das Vilas dos Pescadores";"2014-07-28"
"10010";"2014";"11788";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - IT";"2014-07-28"
"10011";"2014";"11789";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - CA";"2014-07-28"
"10012";"2014";"11792";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - MA";"2014-07-28"
"10013";"2014";"11793";"CONSTRUCAO E FORTALECIMENTO DA POLICLINICA DE CAUCAIA";"2014-07-28"
"10014";"2014";"11794";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO - CA";"2014-07-28"
"10015";"2014";"11795";"CONSTRUCAO DO HOSPITAL REGIONAL - SOBRAL";"2014-07-28"
"10016";"2014";"11797";"MELHORIA DA INFRA-ESTRUTURA FISICA DA CGE";"2014-07-28"
"10017";"2014";"11800";"Financiamento de Subprojetos Hidroagrícola.";"2014-07-28"
"10018";"2014";"11806";"Implantação de Projetos Estratégicos do Ministério P?blico";"2014-07-28"
"10019";"2014";"11808";"CONSTRUCAO/RESTAURACAO DE RODOVIAS MUNICIPAIS.";"2014-07-28"
"10020";"2014";"11810";"ELABORACAO DE PROJETOS E SERVICOS DE APOIO AO PROGRAMA";"2014-07-28"
"10021";"2014";"11811";"DESAPROPRIACAO, CONSTRUCAO E SUPERVISAO DA ADUTORA DE Ipaumirim/ Baixio/ Umari/";"2014-07-28"
"10022";"2014";"11814";"CAPACITACAO DOS DEFENSORES PUBLICOS";"2014-07-28"
"10023";"2014";"11817";"CONSTRUCAO DO EIXO DE INTEGRACAO TRECHO III - SERRA DO FELIX AO AçUDE PACAJUS";"2014-07-28"
"10024";"2014";"11818";"IMPLANTACAO DO SISTEMA DE OUTORGA, LICENCA E FISCALIZAçAO";"2014-07-28"
"10025";"2014";"11820";"ORGANIZACAO DE USUARIOS DE AGUA BRUTA";"2014-07-28"
"10026";"2014";"11834";"CONSTRUCAO E SUPERVISAO DA ADUTORA DE AMONTADA";"2014-07-28"
"10027";"2014";"11838";"INFRA-ESTRUTURA DE ACESSOS E SERVICOS BASICOS PARA A ATIVIDADE TURISTICA";"2014-07-28"
"10028";"2014";"11839";"DESENVOLVIMENTO DE POLITICAS DE PRODUTOS TURISTICOS";"2014-07-28"
"10029";"2014";"11842";"APERFEICOAMENTO DA GESTAO PUBLICA INSTITUCIONAL DO TURIsmo Local e Regional";"2014-07-28"
"10030";"2014";"11843";"IMPLEMENTACAO DAS ACOES E ATIVIDADES DO PROJETO DE DESEnvolvimento Hidroambient";"2014-07-28"
"10031";"2014";"11851";"ACOES DE AVALIACAO E CONTROLE DO PROJETO DO BID";"2014-07-28"
"10032";"2014";"11853";"FORTALECIMENTO DO SISTEMA INTEGRADO DE SAUDE";"2014-07-28"
"10033";"2014";"11854";"Aquisição de Equipamentos, Mobiliários, Materiais Permanentes e Veículos para o";"2014-07-28"
"10034";"2014";"11858";"RECUPERACAO DO PALACIO DA ABOLICAO";"2014-07-28"
"10035";"2014";"11881";"APOIO A INOVACAO SOCIAL E DE POLITICAS PUBLICAS - FUNCAp";"2014-07-28"
"10036";"2014";"11882";"CONSOLIDACAO DO SISTEMA LOCAL DE INOVACAO TECNOLOGICA /SECITECE";"2014-07-28"
"10037";"2014";"11883";"APOIO A INOVACAO EMPRESARIAL - NUTEC";"2014-07-28"
"10038";"2014";"11885";"DIFUSAO DO CONHECIMENTO DA CIENCIA, TECNOLOGIA E INOVACAO - SECITECE";"2014-07-28"
"10039";"2014";"11886";"APOIO A INOVACAO EMPRESARIAL - FUNCAP";"2014-07-28"
"10040";"2014";"11892";"FORMACAO EM TIC - SECITECE";"2014-07-28"
"10041";"2014";"11893";"Administração do Projeto";"2014-07-28"
"10042";"2014";"11899";"APOIO A INOVACAO EM TIC - FUNCAP";"2014-07-28"
"10043";"2014";"11905";"FORMACAO EM NIVEL DE GRADUACAO - FUNECE";"2014-07-28"
"10044";"2014";"11906";"FORMACAO EM NIVEL DE GRADUACAO - UVA";"2014-07-28"
"10045";"2014";"11914";"APOIO A PROMOCAO E ASSISTENCIA ESTUDANTIL - URCA";"2014-07-28"
"10046";"2014";"11920";"IMPLANTACAO DO CENTRO DE TREINAMENTO TECNICO CORPORATIVo - CTTC";"2014-07-28"
"10047";"2014";"11926";"REALIZACAO DE PARCERIAS INTERINSTITUCIONAIS - URCA";"2014-07-28"
"10048";"2014";"11932";"MODERNIZACAO DA INFRA-ESTRUTURA FISICA - FUNECE";"2014-07-28"
"10049";"2014";"11933";"MODERNIZACAO DA INFRA-ESTRUTURA FISICA - UVA";"2014-07-28"
"10050";"2014";"11934";"MODERNIZACAO DA INFRA-ESTRUTURA FISICA - URCA";"2014-07-28"
"10051";"2014";"11936";"MODERNIZACAO DA INFRA-ESTRUTURA FISICA - NUTEC";"2014-07-28"
"10052";"2014";"11939";"Apoio a Projetos de Fortalecimento da Infra-Estrutura das Universidades - Urca";"2014-07-28"
"10053";"2014";"11941";"SUPORTE AS ACOES FINALISTICAS DA FUNCAP";"2014-07-28"
"10054";"2014";"11946";"FOMENTO A PESQUISA CIENTIFICA - FUNCAP";"2014-07-28"
"10055";"2014";"11948";"FOMENTO A PESQUISA E DESENVOLVIMENTO - FUNECE";"2014-07-28"
"10056";"2014";"11951";"FOMENTO A PESQUISA E DESENVOLVIMENTO - FUNCAP";"2014-07-28"
"10057";"2014";"11957";"CAPACITACAO DE SERVIDORES PUBLICOS - FORMACAO CONTINUADA, QUALIFICACAO E REQUAL";"2014-07-28"
"10058";"2014";"11960";"GESTAO DE ESTUDOS E PROJETOS PARA PREPARACAO DA COPA MUndial de Futebol de 2014";"2014-07-28"
"10059";"2014";"11962";"CONSTRUCAO/RECUPERACAO DE OBRAS DE INFRAESTRUTURA URBANa";"2014-07-28"
"10060";"2014";"11965";"Implantação do Centro de Formação de Executivos Escolares para a Educação Básic";"2014-07-28"
"10061";"2014";"11972";"Avaliação e Acompanhamento do Sisp";"2014-07-28"
"10062";"2014";"11974";"Aquisição de Mobiliário e Equipamentos";"2014-07-28"
"10063";"2014";"11981";"Reforma nas Dependências do Conselho Estadual de Educação - CEE";"2014-07-28"
"10064";"2014";"11991";"IMPLANTACAO DE ACOES DE QUALIDADE DE VIDA";"2014-07-28"
"10065";"2014";"11992";"CAPACITACAO DE SERVIDORES PUBLICOS - FORMACAO CONTINUADA, QUALIFICACAO E REQUAL";"2014-07-28"
"10066";"2014";"11997";"CONSTRUCAO DO EIXO DE INTEGRACAO - TRECHO IV - AçUDE PACAJUS AO AçUDE GAVIAO (P";"2014-07-28"
"10067";"2014";"11998";"CONSTRUCAO E SUPERVISAO DO TRECHO V - ACUDE GAVIAO AO PORTO DO PECEM (PAC MI EI";"2014-07-28"
"10068";"2014";"12001";"ESTUDO PARA IMPLANTACAO DE CONTRATO DE GESTAO POR RESULTADO DA MANUTENCAO DA MA";"2014-07-28"
"10069";"2014";"12123";"IMPLANTACAO DO TREM DE PASSAGEIROS COM VLT - LINHA NORTe";"2014-07-28"
"10070";"2014";"12179";"Construção, Ampliação, Reforma e Recuperação de Prédios Públicos, Equipamentos ";"2014-07-28"
"10071";"2014";"12182";"AQUISICAO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA a ESP";"2014-07-28"
"10072";"2014";"12307";"RENOVACAO E AMPLIACAO DA FROTA DE VEICULOS DA FUNTELC";"2014-07-28"
"10073";"2014";"12350";"PAC MI EXECUCAO DAS OBRAS DA 1A ETAPA DA ETA OESTE";"2014-07-28"
"10074";"2014";"12401";"CONSTRUCAO DE OBRAS COMPLEMENTARES NA COMPLEXO INDUSTRIAL E PORTUARIO DO PECéM ";"2014-07-28"
"10075";"2014";"12405";"APOIO AS ATIVIDADES DE MANUTENCAO DA SEDE DO MUNICIPIO de Jaguaribara";"2014-07-28"
"10076";"2014";"12441";"CONSTRUCAO E AQUISICAO DE EQUIPAMENTOS PARA O CENTRO DEPROFISSIONALIZACAO INCLU";"2014-07-28"
"10077";"2014";"12448";"APOIO AS ACOES ATRAVES DO FUNDO ESTADUAL DA CRIANCA E Adolescente - FECA";"2014-07-28"
"10078";"2014";"12541";"IMPLANTACAO DO SISTEMA DE CUSTOS NOS HOSPITAIS POLOS";"2014-07-28"
"10079";"2014";"12644";"Apoio a Projetos Inovadores no Estado do Ceará";"2014-07-28"
"10080";"2014";"12652";"INFRAESTRUTURA TURISTICA DE SANEAMENTO";"2014-07-28"
"10081";"2014";"12655";"Tyeste 2010";"2014-07-28"
"10082";"2014";"12656";"CONSTRUCAO E FORTALECIMENTO DO CENTRO DE ESPECIALIDADESODONTOLOGICAS - CEO CASC";"2014-07-28"
"10083";"2014";"12805";"APOIO AO MUICIPIOS NO DESENVOLVIMENTO DAS ACOES DO PROGRAMA DE EDUCACAO CONTRA ";"2014-07-28"
"11182";"2014";"14928";"Implantação da Central de Atendimento ao Cidadão";"2014-07-28"
"10084";"2014";"13090";"Construção, Reforma e Ampliação das Unidades Policiais para Atendimento Especia";"2014-07-28"
"10085";"2014";"13092";"Construção, Reforma e Ampliação das Unidades da Polícia Civil";"2014-07-28"
"10086";"2014";"13094";"Construção, Reforma e Ampliação das Unidades do Corpo de Bombeiros";"2014-07-28"
"10087";"2014";"13099";"ADMINISTRACAO DO PROGRAMA  PROARES II - UGP";"2014-07-28"
"10088";"2014";"13111";"CONTRATO DE REGIME DE COGESTAO PARA A PESCA ARTESANAL";"2014-07-28"
"10089";"2014";"13127";"URBANIZACAO, IMPLANTACAO E AMPLIACAO DE SANEAMENTO BASIco";"2014-07-28"
"10090";"2014";"13135";"Estruturação, Aparelhamento e  Modernização do FUNSIT";"2014-07-28"
"10091";"2014";"13355";"AQUISICAO DE MOVEIS,EQUIPAMENTOS";"2014-07-28"
"10092";"2014";"13507";"Manutenção Preventiva e Corretiva das Estações Retransmissoras da FUNTELC";"2014-07-28"
"10093";"2014";"13509";"Identificação, Cadastro, Georreferenciamento e Avaliação de Imóveis Rurais para";"2014-07-28"
"10094";"2014";"13740";"Implantação do Projeto Observatório das Cidades do Ceará";"2014-07-28"
"10095";"2014";"13764";"Estudo e Construção da Adutora de Caririaçu";"2014-07-28"
"10096";"2014";"13766";"Aquisição de Estação de Monitoramento Sismográfico";"2014-07-28"
"10097";"2014";"13767";"Aquisição de Equipamento para Monitoramento e Gestão de Riscos de Desastres";"2014-07-28"
"10098";"2014";"13810";"CIDADES II - Comp III - Modernização da Gestão Municipal e Fortalecimento da Se";"2014-07-28"
"10099";"2014";"13811";"Integração do Açude Pacajus ao Trecho IV do Eixão das Águas";"2014-07-28"
"10100";"2014";"13812";"CIDADES II - Comp II - Apoio ao Desenv. Reg. e Melh. Sist. Reg. e Form. Empresa";"2014-07-28"
"10101";"2014";"13813";"Implantação do Centro de Serviços e Comercialização de Rochas Ornamentais";"2014-07-28"
"10102";"2014";"13814";"IMPLANTAÇÃO DE PÓLOS E DISTRITOS INDUSTRIAIS";"2014-07-28"
"10103";"2014";"13815";"Recuperação das estruturas físicas e instrumentalização das entidades represent";"2014-07-28"
"10104";"2014";"13816";"Realização de Eventos de Educação Ambiental";"2014-07-28"
"10105";"2014";"13817";"Implantação do Projeto UECEACESSO";"2014-07-28"
"10106";"2014";"13818";"Apoio à Implantação do Pólo Tecnológico do Ceará.";"2014-07-28"
